Slice,Mean
1355,111.23428571428572
1356,110.95571428571428
1357,111.66428571428571
1358,111.22285714285714
1359,110.92571428571429
1360,111.20714285714286
1361,111.3
1362,111.41571428571429
1363,111.16571428571429
1364,42.28142857142857
1365,42.44857142857143
1366,41.84142857142857
1367,42.31142857142857
1368,41.994285714285716
1369,42.13857142857143
1370,41.94714285714286
1371,42.06142857142857
1372,42.371428571428574
1373,42.324285714285715
1374,42.02142857142857
1375,42.32
1376,42.20142857142857
1377,42.73142857142857
1378,42.52571428571429
1379,42.287142857142854
1380,42.152857142857144
1381,41.94714285714286
1382,42.244285714285716
1383,110.88571428571429
1384,111.01285714285714
1385,111.09
1386,111.03
1387,111.21428571428571
1388,111.45285714285714
1389,111.55
1390,111.10571428571428
1391,111.07857142857142
1392,41.62285714285714
1393,42.29142857142857
1394,42.26714285714286
1395,42.06142857142857
1396,42.25142857142857
1397,42.29142857142857
1398,42.04857142857143
1399,42.081428571428575
1400,42.214285714285715
1401,42.30428571428571
1402,41.871428571428574
1403,41.84571428571429
1404,41.90571428571429
1405,42.09285714285714
1406,42.20142857142857
1407,111.34714285714286
1408,111.30428571428571
1409,111.34571428571428
1410,111.40714285714286
1411,111.04714285714286
1412,111.11142857142858
1413,111.26142857142857
1414,111.27285714285715
1415,111.30857142857143
1416,42.38857142857143
1417,41.924285714285716
1418,41.755714285714284
1419,42.107142857142854
1420,41.53857142857143
1421,42.15
1422,41.65
1423,41.53857142857143
1424,42.05714285714286
1425,41.83857142857143
1426,41.7
1427,42.182857142857145
1428,106.30571428571429
1429,110.34428571428572
1430,111.13428571428571
1431,111.16428571428571
1432,110.86571428571429
1433,111.31285714285714
1434,110.83142857142857
1435,111.07714285714286
